author,content
taylorswift13,"OUTSTANDING COVER ALERT.
I am so obsessed with Labrinth's version of Shake It Off. Unreal.
@Labrinthda1st @BBCR1 http://t.co/qYUyVuyJEX"
taylorswift13,"""I'm dancing on my own//I make the moves up as I go."" = https://t.co/d0k1rf6fMy
#ShakeItOff"
taylorswift13,Meredith is in one of her moods. http://t.co/gVWh11jMzf
taylorswift13,I Heart Radio = a marvelous time. See photo evidence: http://t.co/ethNiUzmOQ
taylorswift13,"I was so happy tonight, it made it impossible to remember the times in the past that I haven't been. #iHeartRadio
http://t.co/pf8zWCJQqr"
taylorswift13,"About to walk onstage........ !
#iHeartRadio"
taylorswift13,"I don't mean to be all 'me, me, me' but I'm pretty sure this is my fault.
@lordemusic http://t.co/H7On4Wrfxv"
taylorswift13,"So completely, definitely going to watch this show.
http://t.co/PYRWV2mWjJ
#RedBandSociety
#ShakeItOff"
taylorswift13,"Das what People say, Mmm Mmm..
Das what People say...

Thanks @peoplemag! http://t.co/awXJGyekVk"
taylorswift13,"How was I to know, upon writing it, that a bird would one day rage THIS hard to #ShakeItOff...

https://t.co/6YuogE9lU6"
taylorswift13,"“@Zedd: I love @taylorswift13 ! Shake it off is real!”

Happy about this!!"
taylorswift13,Some really important conversations are happening on Tumblr. http://t.co/2EHzhYodPF
taylorswift13,"Hey, @Mariska and @nbcsvu, if you noticed less crime in NYC today.. It's cause the other Olivia Benson was on patrol. http://t.co/cMjQfeh0NL"
taylorswift13,"Oh my God, LOVE HER, oh my God. http://t.co/5uISjKNVMi @BethanyMota @derekhough @DancingABC #BAEthany"
taylorswift13,"Can someone please invent an app that tells me where I can get the food that I smell in the air?
#newyork"
taylorswift13,"@DaveMills85 It's pretty apparent that we were both having a very casual day. As you can see, I was casually holding a bunch of balloons."
taylorswift13,@brittsepe hey girl heyyyy
taylorswift13,"Ingrid Michaelson, brilliant singer songwriter and cat photographer: http://t.co/i7liMLBB47"
taylorswift13,I'll never be able to explain to you how astounding it is to open iTunes and see this love letter from… http://t.co/ZlrAMktRqb
taylorswift13,"“@edsheeran: Intense day preparing for the next music video,  it's gonna be a special one”

No one's ready for what you have up your sleeve."
taylorswift13,"“@skyferreira: I'm obsessed with @taylorswift13. I'm so late?!??!?!”

I love your record! 'Boys' is on every playlist of mine."
taylorswift13,"I'm personally inviting all of these guys (and a date!) to a show on tour next year, it's on me. Nailed it, bros!
http://t.co/PuBjqkf27n"
taylorswift13,"Shake it Off Music Video Outtakes
""The Modern Dancers""
LOL.
#ShakeItOff
http://t.co/7uOLqXRm4V"
taylorswift13,"Visiting the @Sept11Memorial this year was something I'll never forget, in memory of a day we will always remember with tears in our eyes."
taylorswift13,"Real talk:

http://t.co/MLIbdFBJ8C"
taylorswift13,"This is what happened:
http://t.co/Toax43SPbQ

Also important to note:
http://t.co/JhUZG7ADJ4"
taylorswift13,"Photoz by Theo Wenner, boy genius.
#RollingStone http://t.co/RG8Kl6XLeS"
taylorswift13,"I mean... @josheells and I talked about alllll kinds of stuff.
#RollingStone
http://t.co/kDe4Apmzx1"
taylorswift13,This week's cover of Rolling Stone: http://t.co/QZ6Q5lYRfX
taylorswift13,"Feel like seeing the outtakes of the Shake It Off video ballet section?
Step 1: http://t.co/lMocgNd5GN Step 2: http://t.co/azI18QdRTS"
taylorswift13,"When you're so excited, all reason and grammar goes out the window. @scottborchetta @billboard http://t.co/5hfUV8Kv0m"
taylorswift13,"As it turns out, you don't know how much you love monogrammed pillows until London provides you with… http://t.co/CsjNakDb2u"
taylorswift13,"“@tenorbuds: Check out our cover ""Shake It Off"" by @taylorswift13! http://t.co/OG8bwxrHgW.” Your harmonies are SO beautiful. I loved it."
taylorswift13,“@markromanek: behind-the-scenes on @taylorswift13's #ShakeItOff http://t.co/nsCVkNnNYY” Love this! I'm the 4th one. I'm pretty sure...
taylorswift13,TOTALLY gonna ask this girl to choreograph the tour. She just seems to understand the song on a deeper level. http://t.co/U47DZPbm0P
taylorswift13,"My thoughts exactly.
https://t.co/X5LjVanX1S"
taylorswift13,“@Taeok_Lee: #tbt &amp; because I miss you💘 @taylorswift13 http://t.co/d9oNiOyZkr” LUH YOU BUDDY
taylorswift13,@myswiftlifee I DID IT.
taylorswift13,@myswiftlifee You know that commercial where the elderly people think candy crush is hitting candy with a hammer and # is 'hashbrown'? ME.
taylorswift13,“@LilyAldridge: Airplane tunes 👌 http://t.co/dlc3Tt1KHA” EXACTLY. Have you heard @Hozier 'Work Song'? It's the perfect song.
taylorswift13,I can't thank radio and you all enough for the Hot 100 #1! But I can give you this video of Shake It Off outtakes.. http://t.co/qBfJY4hRAd
taylorswift13,!!!!!!!!!!!! http://t.co/TPVgX2xXdN
taylorswift13,My home phone is ringing. I did not know I had a home phone. Interesting development.
taylorswift13,"And now, after a long week, I'm about to be all....... http://t.co/0wjbE7v9fG"
taylorswift13,Just LOOK at the records you broke for me this week. I can't thank you enough. I've never been happier in my life. http://t.co/iNoZx139Sr
taylorswift13,"Thoughts:
I'm glad everyone's discovering Jessie J!
Met Iggy in an elevator and she was super nice.
Every time I see Blue Ivy, I cry. #VMAs"
taylorswift13,So basically I'm LOSING MY LITTLE MIND because tonight I got to see my friends @edsheeran and @lordemusic win their first #VMAs.
taylorswift13,"We're getting ready for the #VMAs, are you? @edsheeran http://t.co/asNUnAyy3d http://t.co/lf2VQxX7Wg"
taylorswift13,These are our #VMAs game faces. http://t.co/asNUnAyy3d http://t.co/ABNOApVA2j
taylorswift13,"To be prepared for my #VMAs performance, I will need this (see photo) and you will need this: http://t.co/azI18QdRTS http://t.co/XpfW3rAmqN"
taylorswift13,"So @markromanek just sent me this and I'm hyperventilating with joy over it. Thank you, Dimensions Dance. http://t.co/hdH8kUch4n"
taylorswift13,@caaaaaaaash YES. You just made my day.
taylorswift13,@the7thleland Wish I was there!! So glad you like Shake it Off!!!!
taylorswift13,"Highlight reel vibes, just in case you missed our little announce party. http://t.co/oi8pLMTuDZ"
taylorswift13,WHAT EVEN HOW EVEN http://t.co/6NocQ45tOO
taylorswift13,"“@D8Clarice: Here's the video on my Facebook, if you can't see it on youtube. &lt;3
https://t.co/yCVeMdSSoC” Love this!!!!!!"
taylorswift13,Thank you guys for making today unforgettable.(!!!!!!) #1989 #ShakeItOff http://t.co/HdupN0cppT
taylorswift13,http://t.co/lM1qRZ6brE #ShakeItOff
taylorswift13,"Wow! If you missed any of that information overload, go to http://t.co/264VetKk7s #1989 #ShakeItOff"
taylorswift13,It's finally time to tell some secrets... #TaylorSwiftYahoo http://t.co/30cdfQgn1f
taylorswift13,TODAY. #TaylorSwiftYahoo
taylorswift13,See you tomorrow. #TaylorSwiftYahoo1Day http://t.co/GIs52HGYgM
taylorswift13,"ALS Ice Bucket Challenge ACCEPTED and met at our VMA rehearsal:
https://t.co/3ANMs9kf57"
taylorswift13,lilyaldridge's video http://t.co/YGclrzfcnp
taylorswift13,http://t.co/gl3iyxPVXa
taylorswift13,Love you forever and ever.“@BoyGeorge: Meeting Taylor Swift was a bit like meeting The Queen! It was funny! I'm just so South East London!”
taylorswift13,YAS ARI “@ArianaGrande: se excited for #TheGiver movie this weekend. I love the book 💜💜 http://t.co/sppNy95ydv”
taylorswift13,"Father/daughter vibes, on-screen and off. The Giver is out TODAY!! http://t.co/vrqHShsFkU"
taylorswift13,FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT
taylorswift13,Heartbroken for Robin Williams and his family.
taylorswift13,Thank you to Chef Jeanie at Ella's Fine Food and Drink for giving us the best and only cooking lesson… http://t.co/xDRdbUIlCL
taylorswift13,Did you guess right? http://t.co/yFCZgjt46C #TaylorSwiftYahoo7days http://t.co/dJf0giJwPb
taylorswift13,http://t.co/KB4ShdnYia
taylorswift13,Cluuuuue number twooooo..... http://t.co/F0Qpul43QF
taylorswift13,"So, here's your first clue... http://t.co/ZrcpfNtgwl"
taylorswift13,"Happy 22nd birthday to @karliekloss, who is made out of 100% sunshine. http://t.co/h22cINvW1X"
taylorswift13,Sometimes you've just gotta hang out with the people who knew you back when you wore onesies… http://t.co/8AsHa2iZFp
taylorswift13,Flashback to 2002 when this was the most attention my family had ever gotten. http://t.co/KzNp5EHrn8
taylorswift13,I feel like I just interrupted a very important conversation. http://t.co/wVjSgtIk4x
taylorswift13,Usually this S represents 'Swift' but today I'm wearing it because SELENA IS 22!!!! http://t.co/vBxDgwQHJf
taylorswift13,Finding wings in New York City. http://t.co/GEhqaeTHJX
taylorswift13,http://t.co/rODAXtDtib
taylorswift13,"I will always remember today as the day I cooked dinner, rubbed my eyes, and then learned that jalapeños are NATURE'S PEPPER SPRAY."
taylorswift13,"Today I had the actual thought:  ""Time to start brainstorming what Christmas presents to get people!""
Then I realized I may have a problem."
taylorswift13,"I'll bet that when you see The Giver, you'll come away haunted by several things. One of those things will be Odeya Rush. @OdeyaRush1"
taylorswift13,"Just saw a screening of The Giver. Honestly, I can't believe I got to be a part of something so poignant and beautiful. My head is spinning."
taylorswift13,“@abiander: 'Cause you're a sky full of stars 🌠” Can we talk about how insanely good @coldplay 'Ink' is?!
taylorswift13,jaime_king's photo http://t.co/dhM6U6Eu39
taylorswift13,Family portrait. http://t.co/fPGZGCogzW
taylorswift13,Family portrait. http://t.co/jNsNRjpbl5
taylorswift13,Took this of  jaime_king and then showed it to everyone constantly for the whole trip. http://t.co/v10l08Dtfi
taylorswift13,Me and @odeyarush1 and the sunset making my hair look red. photo credit: jaime_king http://t.co/mugbxAsiLP
taylorswift13,We made apple pie because America. http://t.co/phMc5CsZhf
taylorswift13,Sea stampede. http://t.co/m5e1vcn9ro
taylorswift13,The Ocean State http://t.co/Bq66oa93yd
taylorswift13,"When the 4th of July gives you nonstop rain, make a giant slip n slide. http://t.co/0OHmZbwnpd"
taylorswift13,"Look @inagarten !!!! We wish you were here-- love, TS, jaime_king amandygriffith http://t.co/LRA6MfRLNA"
taylorswift13,jaime_king and I never enter a pool casually. http://t.co/F6xgFdReTZ
taylorswift13,Good morning. http://t.co/76vGUI2NnP
taylorswift13,Hope you guys had a great weekend! Ours was suuuuper coastal. @karliekloss amandygriffith http://t.co/oIUfzdYiwz
taylorswift13,"If you're on the fence about buying Ed Sheeran's new album, X, allow me to convince you with this image: http://t.co/wxNbItyZ8r"
taylorswift13,"If you're on the fence about buying Ed Sheeran's new album, X, allow me to convince you with this image: http://t.co/N3uDpQ9STs"
taylorswift13,"When my mom says ""Think you should brush the back of your hair?"", it's really less of a question and more of a call to action."
taylorswift13,Not even kitten right meow. http://t.co/kgC2UV9Cgd
taylorswift13,"He played his heart out every night for us on the Red Tour, now let's go do this for him. @edsheeran http://t.co/MU0kE3wELi"
taylorswift13,Summer. Sundress. Sweater. Sunset. http://t.co/JljajrfV84
taylorswift13,Has anyone ever told you that you look like a baby polar bear? http://t.co/nZSk41cyEA
taylorswift13,"Go for the Gold!
http://t.co/J9s7GgSweJ @GraceEGold"
taylorswift13,Meet Olivia Benson. http://t.co/UgF4O92RDl
taylorswift13,I'm thinking of the fathers we lost and those who are missing them today. @Sept11Memorial http://t.co/uVMeF76g3G
taylorswift13,"At a certain level of jet lagged, I just start answering all of my business emails with ""I'll do whatever I want."""
taylorswift13,Just so you know... http://t.co/sqwyAPDfhx
taylorswift13,"Never played in Malaysia before tonight and I've been missing out- THANK YOU KL! Only one more show, then no more Red Tour......"
taylorswift13,But I thought everyone does this? http://t.co/PrPsC33Wnl
taylorswift13,I swallowed a strand of my hair and now everything is ruined.
taylorswift13,"Great crowd tonight, Singapore! See you again later this week for show #2!"
taylorswift13,Just enjoying a casual pre-show hang with this butterfly right now. http://t.co/zzCnk6TVRG
taylorswift13,"Mark and I, talking the talk in Manila. http://t.co/JA85l8UVVo"
taylorswift13,LET'S GO MANILA
taylorswift13,"Super weird how all of a sudden everyone is busy when I text them ""hey want to come over and have a Scrabble tournament??"""
taylorswift13,It's crazy to think about how many countries I've lost hair ties in.
taylorswift13,"WOAH so it was definitely option A. Excellent work, Jakarta."
taylorswift13,I can hear the crowd from my dressing room so either A) Jakarta crowds are the loudest EVER or B) Jakarta arenas have super thin walls.
taylorswift13,Making erratic and impulsive decisions as a result of missing my roommate. http://t.co/HwLQDtSEGK
taylorswift13,"The Tokyo show was a DREAM. Plus, we've added another show in Singapore on June 9th!! See you there! http://t.co/aox1ID193n"
taylorswift13,"YES, MTV JAPAN. YES. http://t.co/N2egrHSioM"
taylorswift13,"Just watching some MTV Japan and hadn't seen this in SO long. Tokyo, you are absolutely killing it. http://t.co/xuKydjL46s"
taylorswift13,WOAH TOKYO THIS AIRPORT SITUATION !!!!! http://t.co/5HLxaZmKdi
taylorswift13,Rebel. http://t.co/4jMRPDkVrg
taylorswift13,So it turns out Shanghai crowds are AMAZING. Next stop: Tokyo. http://t.co/KCRxtePZZd
taylorswift13,"About to play my first show in Shanghai tonight! So excited. This was yesterday, talking about the tour and stuff. http://t.co/GUnhr0vckK"
taylorswift13,I'm sending my love to the fans in Thailand. I'm so sad about the concert being canceled.
taylorswift13,"OH! OHHHH... Bubbles, bubbles, bubbles.... @britmaack http://t.co/gArXZFGqgB"
taylorswift13,"""If you continue to not take this game seriously, it will continue to not reward you."" -@austinswift7 on playing pool with me."
taylorswift13,"Happy Birthday to my favorite person to have picnics with.. the magical, kind-hearted, wondrous… http://t.co/DPKxn6fLQH"
taylorswift13,Hair/make up/Motown dance party @karliekloss http://t.co/upPNAZdDmc
taylorswift13,"That moment when your cat casually walks up,then abruptly ATTACKS your custom satin Oscar de la Renta gown during your fitting for Met Ball."
taylorswift13,“@zachbraff: .@iamNickCordero is the discovery of the year. His level of talent is what Broadway is about. #TonyNominations” Agreed!!!
taylorswift13,"Lily, giving me major Audrey Hepburn vibes, while schooling me at pool. @lilyaldridge http://t.co/cjKjHoLNEn"
taylorswift13,We decided we were dressed like a strait-laced mom and her rebellious teen daughter.… http://t.co/jhXCjQ3a6i
taylorswift13,Looking for Easter eggs..... http://t.co/e4mxbZu8zN
taylorswift13,"Got to go to a magical @ingridmusic concert tonight and hear the new album, out now. My favorite is ""Wonderful Unknown""."
taylorswift13,"“@PortableShua: Taylor Swift's Instagram makes me want to be a better person” If you aren't being sarcastic, thanks!! Also, your vine = LOL"
taylorswift13,"I haven't done a video blog in about 2 years but this was so much fun, I had to. http://t.co/gOMlt7FWa2"
taylorswift13,PROUD FRIEND ALERT. @edsheeran http://t.co/vWxezjwSMD
taylorswift13,"My dad, just being himself. http://t.co/1CFcg56wDr"
taylorswift13,First we baked a bunch of cookies and then we made faces. @graceegold http://t.co/ORomI1pVs6
taylorswift13,"""If you love me, come on, get involved!"" BLASTING @edsheeran's insane new single in the car right meow. #SING #LOUDER http://t.co/PSlbTCwJ9l"
taylorswift13,Guyssss- Thank you so much for the nominations tonight at the @ACMawards! About to head that way shortly... #ACMs
taylorswift13,"Photo credit: Austin Swift -- Las Vegas, NV. http://t.co/4CRYkU60vw"
taylorswift13,"""For whatever we lose (like a you or a me),
It's always ourselves we find in the sea.""
E.E. Cummings http://t.co/P3wOBkk7mL"
taylorswift13,"So far this week, all I want to do is paint and all I want to paint are watercolor flowers. http://t.co/wzlpL71oO1"
taylorswift13,This has Been going on for 20 minutes and I even took a picture and it is still going on.… http://t.co/bYm05pCrW8
taylorswift13,I keep hiding things in secret spots in my apartment and then forgetting where I hid them. Would've been the worst pirate ever.
taylorswift13,I made dis. http://t.co/e6oA2kj683
taylorswift13,So excited to have been a part of this. First look at The Giver. @OdeyaRush1 @KatieHolmes212 http://t.co/WlzcBSYRGx #TheGiver
taylorswift13,Lena on @jimmyfallon = the most adorable interview ever and I'm sad that it's over.
taylorswift13,"One of the only unchanging things about my life in the last 10 years is my love of Paramore, Ingrid Michaelson, Fall Out Boy &amp; Coldplay."
taylorswift13,A day of cooking in the Hamptons with my HERO. How bad can that be? inagarten @foodnetwork_mag http://t.co/6t5LQNwhAu
taylorswift13,Confetti-bombed my brother for his birthday and he was like 😐 http://t.co/eVjwf8fMEw
taylorswift13,"Happy Birthday, @austinswift7! I made an annoying meme to celebrate this momentous occasion! http://t.co/PxxEbMkI5N"
taylorswift13,On the way home. @karliekloss http://t.co/CDIfFGFoqA
taylorswift13,"Beach, forests, cliffs, Northern California, sand, flower picking. Best road trip ever. @karliekloss http://t.co/8hw7cowNbj"
taylorswift13,This forest situation. @karliekloss http://t.co/E9k0nZx310
taylorswift13,"California here we come, right back where we started from... ROAD TRIP!! @karliekloss http://t.co/D9CkMwfwT6"
taylorswift13,This weekend was like... http://t.co/P3T5JrVovT
taylorswift13,Bare feet in the sand on a Saturday.. http://t.co/LiSdedUNPX
taylorswift13,Been hearing songs from this project all year and am so excited the first single is out!!!!! YAY @jackantonoff http://t.co/tDiymhQkEK
taylorswift13,HAPPYBIRTHDAY @edsheeran! Now let's take a moment to reflect back on the best outfit you've ever worn. @austinswift7 http://t.co/ZYi7Nytygt
taylorswift13,"Meredith, move your ears. #NBAAllStars #CatTricks #MVP http://t.co/8W0jvR8cvv"
taylorswift13,Days off are for...... http://t.co/B67C7BV3v8
taylorswift13,It was a studio Valentines Day with Max and Johan! http://t.co/gEB7EdDEmw
taylorswift13,Just googling when I can watch @GraceEGold skate in the Olympics next... How adorable and lovely is she?! http://t.co/2h4OvriD7e
taylorswift13,"London, I could never thank you enough. See you next time! PS: short hair, don't care. (!!!) http://t.co/QtL7EJrZjq"
taylorswift13,Haircut. http://t.co/j3M0Ml93hk
taylorswift13,Just posted a photo http://t.co/6hYv4Mn2Aq
taylorswift13,"Sitting backstage at the O2 in London, thinking about what an impressive and extraordinary life Shirley Temple led. Thanks for the memories."
taylorswift13,"Oh my God, please never leave me. http://t.co/RdGeNVC8zj"
taylorswift13,"Next to meeeeee, woo hooo! &lt;3 http://t.co/rkEl8emvKp"
taylorswift13,Tonight @emelisande surprised our London crowd with 'Next to Me'!! SHE IS SO HEAVENLY. I've had the best time here. Last show tomorrow....
taylorswift13,I see fire. @edsheeran http://t.co/AH4si5Ov3V
taylorswift13,A huge thank you to US Ambassador @MatthewBarzun for giving me this pin that so accurately expresses my feelings. http://t.co/jeksMhU8up
taylorswift13,"Berlin, you were a DREAM!! AND @edsheeran came along to surprise you with 'I See Fire'. Thank you for being wonderful. 🇩🇪❤️💋"
taylorswift13,About to fly to Berlin. Just relaxing on this comfortable couch at the airport... http://t.co/jJuNScEOEp
taylorswift13,Just trying to be like George Washington. caradelevingne http://t.co/i6TLoMiypN
taylorswift13,"Me, Ed, Cara. Singing songs in the US ambassador's house. What is life. http://t.co/6NUZnJsk45"
taylorswift13,Tonight's surprise guest at the O2: Danny O'Donoghue from The Script singing 'Breakeven'. The crowd went absolutely insane!! #redtourlondon
taylorswift13,"Tonight at the O2, @samsmithworld sang my new favorite song ""Money On My Mind"" and smashed it! You need this song/artist in your life!"
taylorswift13,First night in London and @edsheeran came out to surprise the crowd with 'Lego House'. Earth-shattering screams ensued. What a lad. #redtour
taylorswift13,About to put on my hat and walk/frolick to the stage for our first of five shows at the O2 in London!! #REDTourLondon
taylorswift13,LONDON. Finally!!!!
taylorswift13,And you know... We're on each other's team. #LORDE #CLEANINGUP #GRAMMYs http://t.co/jRwHkPYfPE
taylorswift13,BACKSTAGE AND EXCITED. http://t.co/WI7nOQVLfk
taylorswift13,"My Grammy date and me back in the day, discussing Mary Kate and Ashley, the Land Before Time, and Colorada(o).
http://t.co/1SJKB6nR4Z"
taylorswift13,Today at rehearsals for grammys. I'm trying to remember.. What was the song a lot of you were saying… http://t.co/W8JffEbwq0
taylorswift13,It is a daily struggle for me to not buy more cats.
taylorswift13,It's the 13th and it's 13 days until @TheGRAMMYs. I'm aware that I talk about 13's too much (as well as cats and food) but 2 in one day!!!
taylorswift13,"""Apparently the Golden Globes red carpet flooded. Let's just go in our jammies this year!"" -@austinswift7"
taylorswift13,"Thank you for wanting to go to concerts, guys. You are unbelievable. http://t.co/KkYmxvlwfI"
taylorswift13,So a VMA just came in the mail.. http://t.co/gsp0gZMFXm
taylorswift13,@Sarah_Hyland  there is a very important cat photo bomb happening in that picture.
taylorswift13,therealsarahhyland RINGING IN 2014. http://t.co/e0m8XgPIwi
taylorswift13,Happy New Year from two high school BFFs. A look at 2008 vs 2014. abiander http://t.co/cNk4VXZMuy
taylorswift13,Matching Christmas onesies is a thing that's happening right now. http://t.co/zHV4xZgg0z
taylorswift13,"""Hey Austin, you want some water?"" -Scott Swift, 1994 austinswift7 http://t.co/77C3gbEWHO"
taylorswift13,"Christmas 1993, on a very important phone call with Britany. @britmaack http://t.co/WIq9BcWOMB"
taylorswift13,Merry Swiftmas and Hailee New Year. haileesteinfeld http://t.co/mJSrhM82Tr
taylorswift13,It's not possible for her to be cuter or for this day to be more festive. haileesteinfeld http://t.co/jFewBESrD5
taylorswift13,Our Melbourne final bows.... #redtour http://t.co/DAcsqC3AzJ
taylorswift13,Twin guitars. #redtour http://t.co/dr9RIS7N0V
taylorswift13,The last song of the last show of the #redtour 2013... http://t.co/Xvy7Zr0pVZ
taylorswift13,Melbourne: Our last show of 2013 and my first show of being 24. http://t.co/HMeV0mbmPS
taylorswift13,The best birthday I've ever had. http://t.co/p4nK4i7S7V
taylorswift13,Sparklers http://t.co/7lCzCzmInv
taylorswift13,Pretty.... http://t.co/Fp61wnK8Ej
taylorswift13,Red balloons. http://t.co/KT8H3VZ8Vp
taylorswift13,Roses. http://t.co/NWBJF03C7W
taylorswift13,My 24th birthday was a Melbourne garden party. Thank you for all the birthday wishes!! http://t.co/rfpth3jCeq
taylorswift13,"A Golden Globe nomination on my birthday... I think it's safe to say there will be no walking for me today, only skipping and frolicking.😆"
taylorswift13,Thanks mom. https://t.co/RwtY2Q6zh7
taylorswift13,It would appear that I'm now 24. That's on Australia time though. Still 23 in the States.
taylorswift13,And this---Getting to sing with @falloutboy! @LilyAldridge @VictoriasSecret @karliekloss http://t.co/cHWFU4TrBg
taylorswift13,If you didn't catch this the other night.... http://t.co/zqbpy7ZxQk
taylorswift13,"On another note, watching @cd_henderson try to cure a headache with Skittles and Red Bull before the show was truly inspiring."
taylorswift13,Perth! Insane crowd! When you randomly all started singing happy birthday... Well played :)
taylorswift13,Victoria's Secret Fashion Show tonight. CBS. EXCITED. @karliekloss @LilyAldridge @BeePrinsloo @Caradelevingne @angelcandice @ErinHeatherton
taylorswift13,Using my phone camera as a mirror to re-apply red lipstick turned into..... @melanienyema @D8Clarice @D8Ricky http://t.co/m5kmlcrirg
taylorswift13,"Band outing: working on our Aussie accents, beach strolling, loving Perth. #RedTour http://t.co/32kjWggncK"
taylorswift13,I LOVE YOU GUYS WE GOT AN ALBUM OF THE YEAR NOMINATION AND I AM TOO EXCITED TO USE PUNCTUATION
taylorswift13,Make sure to watch the #GrammyNoms Concert tonight on CBS 10/9 central-- We're performing from Australia on the Red Tour!
taylorswift13,"Grammy Nominations Concert December 6
Victoria's Secret Show
airs Dec 10
Turning 24
Dec 13
Getting prettttty excited about all of it."
taylorswift13,Sydney. Just look at you.... #RedTour http://t.co/LkgCgpDrjD
taylorswift13,There's a Christmas tree in my hotel room and I'm really happy about it. http://t.co/GHBoAD9MBK
taylorswift13,SYDNEY THAT WAS SO LOUD!!!
taylorswift13,The RedTour is doing Secret Santa. Just found this in my dressing room and ran down the halls screaming 'SANTA!!!' http://t.co/1fdgUXpM63
taylorswift13,Sydney. Allianz Stadium. Tonight. Can't WAIT.
taylorswift13,"Farewell lovely NZ, now we're off to Sydney... http://t.co/qVyYYxN0fm"
taylorswift13,True love. http://t.co/W1HlrokcWP
taylorswift13,"The more beautiful the scenery, the more we hug. @kamilahmarshall http://t.co/M7OntBvfvn"
taylorswift13,The view. @ellebelle37 http://t.co/5ue0mPC1z3
taylorswift13,Eliotte and me. http://t.co/rj9fJVXtCE
taylorswift13,Clare and Cait. http://t.co/2zfQy0RMr5
taylorswift13,"Some of my favorite people, onstage and off. http://t.co/oPps51EXij"
taylorswift13,Waiheke Island. Sigh.. http://t.co/8ZMPjtWTH7
taylorswift13,"New Zealand, thank you for your loud crowds and for days like this. http://t.co/i3SEXe967f"
taylorswift13,Photographs of today. http://t.co/cCt1g4xVlD
taylorswift13,December in New Zealand with @ellebelle37 and caitlinbird http://t.co/Ey3qTolNBN
taylorswift13,Sitting in a restaurant in Auckland NZ and @TheVampsband 'Can We Dance' is on the radio-- sounds SICK!! Getting excited for O2 in February!
taylorswift13,Last night in Auckland. So glad we still have 2 more shows here! http://t.co/puTpSoT2Iv
taylorswift13,New Zealand crowds make it SO worth the 30 hours of flying it took to get here!!
taylorswift13,"I'm thankful that we're about to go onstage in Auckland, New Zealand!"
taylorswift13,OHHHHHH! LIVIN ON A PRAYERRRRR http://t.co/k4AnWVrObr
taylorswift13,!!!!!!!!!!!!! http://t.co/MgIZMmu6TX
taylorswift13,"You guys are the strongest, most powerful bond in my life and I really appreciate the AMAs you won us tonight. Thank you so much."
taylorswift13,Heading to the AMAs!!!! Excited! #AMAs
taylorswift13,I love a sneak preview. @VictoriasSecret @LilyAldridge @karliekloss http://t.co/TcJTnmR8WU
taylorswift13,"Ed told me to caption this ""SWEERAN"" http://t.co/kXVpMPD7Yv"
taylorswift13,What's going down in my kitchen right now. https://t.co/9Jxi1qFYCg
taylorswift13,"I've listened to ""Hold On"" by @ColbieCaillat 45 times today. So on repeat. So important."
taylorswift13,While in the studio I came to the realization that my bangs are long enough to use as a sleep mask on… http://t.co/zr233FWMk2
taylorswift13,2 http://t.co/hoeRI2I9js
taylorswift13,1 http://t.co/xJN7H3ruuL
taylorswift13,"The New York Magazine article, written by Jody Rosen: http://t.co/ICBJEPSbyc"
taylorswift13,!!!!!!!!!!!!!!!!!!!!! http://t.co/dcQ9HmHC3S
taylorswift13,Still reliving getting to sing 'My Songs a Know What You Did in the Dark' with @falloutboy at the #VSFashionShow ! http://t.co/B3QTT4lS5Y
taylorswift13,Class of '13! @VictoriasSecret #VSFashionShow http://t.co/QGwcQrh1Hm
taylorswift13,"@yelyahwilliams I LOVE YOU, that was such a nice thing to say PS you're on the radio allthetime in NY asking me if I'm gonna stay the night👏"
taylorswift13,"Trouble, trouble, trouble... @VictoriasSecret #VSFashionShow http://t.co/B1T2HkWGfi"
taylorswift13,"Candice, you're prettyyyyy @VictoriasSecret #VSFashionShow http://t.co/n6OC5gvOiy"
taylorswift13,Tonight!! Insane! Glittery catwalk! IS THIS REAL LIFE @LilyAldridge @VictoriasSecret #VSFashionShow http://t.co/nxli7rtme9
taylorswift13,The best things always happen on the 13th! @ErinHeatherton @LilyAldridge @Caradelevingne #VSFashionShow http://t.co/dMqys0Rnw6
taylorswift13,I've been in rehearsals all day for #VSFashionShow and I can't wait for tomorrow!! EXCITED. @VictoriasSecret
taylorswift13,"It was an honor to perform Red with Alison Krauss, Vince Gill, Edgar Meyer, Sam Bush, and Eric Darken. Here it is.
https://t.co/4LdzKlNwh1"
taylorswift13,My dad loves the CMAs. https://t.co/LeOt2PWzDx
taylorswift13,"Tonight was my favorite CMAs ever, and I'm thinking about you all tonight. So many beautiful memories this year. http://t.co/szKsskkqCo"
taylorswift13,I'm never going to forget this. Ever ever ever. @TheEllenShow @MickJagger @jtimberlake #CMAawards http://t.co/WqkwcQ3olz
taylorswift13,Dress. #CMARedCarpet http://t.co/PHS1VVOz2e
taylorswift13,So excited to be debuting 'the last time' with @garysnowpatrol on X Factor UK tonight! It's good to be back in London :) 8pm!
taylorswift13,Sitting in the studio writing the next album (!!!!) and wanted to thank you for the American Music Award nominations! http://t.co/rflPLMgVZh
taylorswift13,One Chance comes out tomorrow in the UK! I love this movie and the inspirational story behind it. Check it out? @onechancemovie @JKCorden
taylorswift13,"So....
""Sweeter Than Fiction"" will be available at iTunes TONIGHT at midnight!  @onechancemovie"
